PuzzleBoard	SolvedBoard
25.6.481.98.12..6.671.......69..7......361......2..73.......653.3..16.98.964.5.71	253674819984123567671958324369547182728361945145289736417892653532716498896435271
...581..31........4..972..6.24...36....623....36...21.3..148..5........42..369...	672581493189436752453972186924715368718623549536894217367148925891257634245369871
..1...23...4....8.5..7...6.48.5.19...52...61...98.3.24.6...7..2.4....8...35...1..	871946235694235781523718469486521973352479618719863524968157342147392856235684197
2.985...456....8...78...253..3.....1.1.643.8.8.....3..391...56...5....327...354.8	239851674564327819178964253653278941912643785847519326391482567485796132726135498
..148....2.4.1....7..3256.15..861.3.....3.....3.547..68.2694..3....7.8.2....589..	361489725254716398798325641527861439486932157139547286872694513945173862613258974
....8..7572.5...93...73..14..7...4...512.473...2...1..64..73...19...5.6727..6....	314982675726541893589736214937618452851294736462357189645173928198425367273869541
..5.34.9.86.....7..138...5..42..6.3.3.94278.1.8.5..72..9...824..2.....17.3.24.6..	275634198864951372913872456742186539359427861681593724596718243428365917137249685
.3........82.......7.83.6..19726.8.3.284.715.4.6.81279..5.23.9.......52........6.	531679482682514937974832615197265843328497156456381279865123794713946528249758361
..5...327.....48...725....4..97.36..4...6...1..81.25..3....126...63.....514...7..	845916327931274856672538194159743682423865971768192543387451269296387415514629738
...4....2.8...71.6..2.6...91.8.4...32..698..14...1.2.55...7.9..8.13...6.6....5...	716459832984237156352861479178542693235698741469713285543176928891324567627985314
.452.8.3.7.6.......314792..562....484.......717....392..793451.......4.3.1.6.587.	945268731726351984831479265562793148493812657178546392287934516659187423314625879
.48.9........1245.25.734........9..3.7.248.9.9..3........621.78.3245........8.54.	148596237367812459259734861524169783673248195981375624495621378832457916716983542
4............32..425.8.169...41..26552..6..89689..37...452.6.373..98............8	463759812198632574257841693734198265521467389689523741845216937372984156916375428
.79..5.36...76..8...8.3...9..4.71928..2.9.3..89162.5..9...5.6...2..46...48.3..29.	279185436345769182168432759634571928752894361891623574913258647527946813486317295
...9..23.21.584.....72.35.....392156.........691845.....67.18.....429.17.79..8...	845967231213584769967213548784392156532176984691845372426751893358429617179638425
5.6........79.41...92......263597..84.5.1.9.79..843625......56...42.63........2.4	546381792837924156192765843263597418485612937971843625329478561714256389658139274
..28......9.2..71...851.4.....9..34793.742.81784..6.....7.518...59..8.7......72..	142873596593264718678519423216985347935742681784136952427351869359628174861497235
.69.21.8.52..4.91.4...9725......6.2.6.2.7.4.5.5.2......7546...1.96.1..48.3.98.67.	369521784527648913418397256943856127682179435751234869875462391296713548134985672
159.8.463..3.....77...5...2..162..75.2..1..9.83..496..6...7...99.....7..375.9.218	159782463283164957764953182491628375526317894837549621642871539918235746375496218
8...6.7429..8...16.....43.9..36...7.....4.....1...89..1.92.....36...7..1247.1...8	831965742974823516526174389483692175792541863615738924159286437368457291247319658
3..6.58.2..53...9.8..1.9.3..74.1........9........2.46..3.9.1..4.9...46..1.62.7..9	319675842465382197827149536674513928283496715951728463738961254592834671146257389
.9......21836..547572.1.3..8.9......75.....68......7.5..7.4.659948..62712......8.	496357812183692547572814396839765124751423968624189735317248659948536271265971483
8..9.6.14.31....27..421.5...47..8......7.9......4..78...3.872..27....83.59.1.2..6	852976314931845627764213598147328965385769142629451783413687259276594831598132476
...6...9...69.5214.53.42...4.93..52.7..2.9..1.81..49.6...89.17.3184.76...9...3...	142678395876935214953142768469381527735269481281754936524896173318427659697513842
.91..5...3.2.81.5..6..2.....43.1...51...9...82...5.94.....4..9..1.86.7.2...5..18.	891435267372681459465927813943718625156294378287356941738142596514869732629573184
498.....15.39...822..8..96.8........3.5...2.8........4.36..4..995...68.71.....643	498562731563971482271843965817429356345617298629358174736284519954136827182795643
78951...3325....8.16.823.......9.87..7..3..9..96.5.......279.15.1....2699...41738	789514623325967184164823957543196872871432596296758341638279415417385269952641738
9.4.2..5.75...4.8..12....4..7..3246.34..5..28.6849..1..9....23..2.3...75.3..7.1.6	984723651753614982612985347571832469349156728268497513897561234126349875435278196
1.5...32..9....86.8..42.5..5..7.4.8..1.258.4..4.6.3..5..9.42..6.21....5..84...2.9	165987324492135867873426591536714982917258643248693715359842176621379458784561239
3......91..91738.2..192.437.3..62.....7.4.2.....71..4.695.387..1.84579..74......8	372584691469173852851926437934862175517349286286715349695238714128457963743691528
.76218.9...89746.19.1..5.7...9..........8..........5...9.3..8.48.35429...5.89723.	476218395538974621921635478389756142245183769617429583792361854863542917154897236
....16..9..94.3...284.5.3.64..6...8..2.347.9..9...8..48.6.7.123...1.24..7..83....	375216849169483257284759316437691582528347691691528734846975123953162478712834965
1..3.74...24.56....7...45..4.25.....3...4...2.....16.3..94...3....61.29...19.8..5	158397426924156387673824519412563978386749152795281643569472831837615294241938765
....52..81.57..92.28...9.5.57..4..6..6.295.7..1..7..95.3.5...89.21..85.78..92....	796152438145783926283469751579341862368295174412876395634517289921638547857924613
7.893....9..1.....6...4...9.7.42...11893.64722...71.5.4...8...6.....3..5....147.8	718935264924168537635742819573429681189356472246871953491587326867293145352614798
1.32.....5.2..7.19......4..67.8.39..3..591..7..17.6.85..8......45.9..1.3.....47.8	143289576562437819897615432675823941384591267921746385718352694456978123239164758
....78....6...43.2.4.2.5.686.8.4..35.1.....4.52..8.7.125.4.9.8.7.18...2....52....	132678459865194372947235168678941235319752846524386791253419687791863524486527913
.....4.1...85.9...165...4.3.3..45..645..8..322..97..5.6.2...341...3.27...7.4.....	729634518348519627165827493931245876457186932286973154692758341514362789873491265
.7..1..3.326.7..14.8.34...7.531..2..49.....86..8..675.1...34.7.84..2.365.3..6..2.	974615832326978514581342697653187249497253186218496753162534978849721365735869421
8..2....116.7..2383.7.8..5........2.2...6...4.4........8..9.1.3713..2.696....7..2	859236741164759238327481956938174625271563894546928317482695173713842569695317482
.....8....6.2718..128..3.4.7.6...5.2..1...7..9.2...3.4.8.4..139..4839.7....1.....	375648921469271853128593647736984512841325796952716384587462139614839275293157468
91......3..2......5...192.6.3.89..2.2.8.3.4.9.9..26.5.3.624...7......5..7......82	917562843462387195583419276635894721278135469194726358356248917829671534741953682
56...897......6.8...14...6...2..97.61..365..28.62..5...2...16...3.7......196...58	563128974247596381981473265352849716174365892896217543428951637635784129719632458
..2.4.7....87.5...5.41...6..41..259..5..9..1..235..48..3...81.4...4.68....9.7.6..	192643758368725941574189362841362597657894213923517486736958124215436879489271635
.84.....6..1......7.3.25.982..8...548...4...714...6..941.78.9.2......4..6.....83.	984317526521968743763425198239871654856249317147536289415783962398652471672194835
..4.6.78.61972..5...89..2..18.67...37.......59...31.76..1..26...5..16948.63.9.5..	324165789619728354578943261185679423736284195942531876891452637257316948463897512
..3..6915...7..2...52.19..7.9...4.383...5...224.1...7.6..47.85...7..1...1345..7..	473826915961745283852319647795264138318957462246138579629473851587691324134582796
981..7....5...89....4291.58712......8.95.21.3......28719.7635....39...7....1..839	981657342257348916364291758712836495849572163635419287198763524423985671576124839
.2678....1.8269.7.7.....6.86..5...474...2...525...7..63.1.....2.4.3127.9....7541.	526784391138269574794153628619538247487621935253497186371946852845312769962875413
1..3.....369.7.8452.74...3...2.3.5..67.5.4.89..5.8.7...2...34.8581.4.397.....7..6	148395672369271845257468931812739564673524189495186723726953418581642397934817256
.24......65.9..34..894..12.9.....6.85...3...48.7.....3.96..587..75..6.31......96.	724613589651982347389457126913724658562138794847569213196345872275896431438271965
2563...8....8..245.....5..1.4.9..5.....157.....1..4.9.1..7.....924..3....6...8123	256341789317869245489275361643982517892157436571634892138726954924513678765498123
..87.549.2......1...3.9162...63.4.......5.......1.89...1268.3...3......9.975.32..	168725493259436718743891625986374152471952836325168947512689374634217589897543261
51..4...9.3.98.5419.7....86......16..7..6..2..61......15....9.4783.91.5.4...5..18	518346279632987541947512386295874163374169825861235497156728934783491652429653718
..396128..6.345......7..46...4.3...9..1.9.6..9...8.1...38..9......216.9..968735..	743961285862345971519728463624137859381594627975682134238459716457216398196873542
.98.2.....53..7..1.42..8.9..76.951...8.....5...546.78..2.3..91.9..2..56.....5.23.	198523476653947821742618395276895143489731652315462789524376918931284567867159234
196....7.4.7.....2...73.1.9.4918...5.8.9.2.1.5...6793.9.4.75...3.....4.7.7....296	196824573437519862258736149649183725783952614521467938964275381312698457875341296
7.5..2..13.8..1..24.....8.7.....51.8.7.8.9.4.8.64.....1.4.....36..9..2.42..1..7.5	765382491398741652412596837943675128571829346826413579184257963657938214239164785
.2.937..5.....128.5.34...7..9.1....2.85.9.71.6....2.9..7...34.8.587.....1..289.5.	826937145749651283513428679497165832285394716631872594972513468358746921164289357
.5.71......264.7..16..2.548.9.5....4...493...7....6.2.629.3..57..4.671......54.6.	453718296982645731167329548396572814218493675745186923629831457534267189871954362
..74...5.9....72...183....46.2.73....91...37....12.5.65....162...47....9.8...91..	367482951945617283218395764652973418491568372873124596539841627124756839786239145
.8.9.7.2.21.4.......95.8...7..18.5...4..9..8...8.34..1...6.98.......2.59.9.8.1.3.	684917325215463978379528146723186594146295783958734261432659817861372459597841632
46.1.3.5........1.192...3...7138..4.5..612..3.2..7918...8...479.4........1.5.7.38	467193852835726914192854367971385246584612793623479185358261479746938521219547638
92317..5.6.1....23.......4..69..23......4......25..97..1.......29....5.7.5..67491	923174658641958723875623149469712385537849216182536974714395862296481537358267491
.26......8.........7..2.564..76.3.82.8.2.9.5.64.7.59..934.6..2.........6......13.	426157398859436271173928564597613482381249657642785913934861725715392846268574139
...3.91...3.2....4.7...8...4..9.68.135.7.1.421.94.2..5...1...7.7....4.1...86.5...	842369157935217684671548329427956831356781942189432765564193278793824516218675493
..61..439....5...7.1.....2897.2683.5..35.19..6.5943.7139.....5.5...8....148..57..	856127439234859617719436528971268345423571986685943271397612854562784193148395762
5...39..67.8....3..2....1.5.85..2.17.........21.6..35.3.9....7..5....9.38..91...2	541239786798156234623847195485392617936571428217684359369425871152768943874913562
..1.9.43......28.5.2...39..94.....8.26..7..43.1.....29..43...9.1.26......93.4.2..	871596432439712865526483917947235681268971543315864729654327198182659374793148256
.647..9..3....65.77.9..4...5..9.2.7..1.673.5..7.4.5..8...3..4.54.51....3..2..718.	864751932321896547759234816546982371918673254273415698197328465485169723632547189
.53...4....8..41...4.83759.7.9.68..5.62.4.71.4..17.6.8.96512.7...74..9....4...26.	653921487978654132241837596719268345862345719435179628396512874127486953584793261
.....5....854...2....78.564678..39.....6.7.....41..756463.51....5...469....3.....	746215839985436127231789564678523941519647382324198756463951278152874693897362415
...39.57..3.75...44...863918..51...95.......27...42..568943...72...67.4..74.29...	128394576936751284457286391842513769591678432763942815689435127215867943374129658
....69143.4.5...7.936.....8568.....4314...7657.....3816.....512.9...8.3.45213....	275869143841523679936417258568371924314982765729645381683794512197258436452136897
3625.8..7.5...42.....6.2....2....1..4.5...3.9..6....2....2.5.....87...9.5..3.6872	362518947157934286894672531723869154485127369916453728679285413238741695541396872
7...8.23..8....61..4..15.7....94.....5.176.9.....52....7.56..2..65....8..39.2...7	791684235582793614643215978326948751854176392917352846178569423265437189439821567
..8..2.5..92.84.76.6.79.......2..7.1..6.4.2..7.5..1.......26.8.28.51.64..4.8..5..	378162954592384176461795823934258761816947235725631498157426389289513647643879512
.7.........6.73..8.136..4.5.2.9...47.3.....8.18...7.9.4.7..632.3..79.8.........5.	572184936946573218813629475625938147739415682184267593497856321351792864268341759
.36.4......29.86.4..83......9783.52...46597...53.2748......39..8.12.53......1.85.	736541298512978634948362175197834526284659713653127489425783961861295347379416852
3.954..1..75..82.3.61.7....6....597...........427....6....3.78.2.46..35..3..526.9	329546817475918263861273495618325974793164528542789136956431782284697351137852649
...2..63..2..6....647..38.2..8.9...79...4...32...3.9..7.95..348....1..9..36..9...	895271634123468579647953812358192467971645283264837951719526348582314796436789125
98...1...1..4..72..4.5.2.19..4659.......4.......1284..47.2.5.3..96..7..2...9...75	982371564153496728647582319714659283825743691369128457478215936596837142231964875
364......9.8....545128.9...79......14..392..88......95...9.431663....5.7......982	364517829978263154512849673796485231451392768823671495287954316639128547145736982
