PuzzleBoard	SolvedBoard
...6..3.....87.41.....3.9..2.57....8....6....9....87.3..6.2.....53.86.....2..4...	548691327329875416617432985235749168874163592961258743496327851153986274782514639
.23.7.4.98.5........46.3..2..8.....3...534...6.....2..9..3.68........7.63.6.5.92.	123875469865249317794613582458962173217534698639781245971326854542198736386457921
.5.81.2.9.1.2...5..8..9...4..8.6..2.24..7..18.3..2.4..4...8..6..6...2.8.8.3.51.4.	657814239914237856382596174198465723245973618736128495421389567569742381873651942
...5....6.1..6..48..6..45...7..1..6.568...173.3..7..8...31..8..68..9..5.2....3...	427581936315962748896734521972318465568249173134675289753126894681497352249853617
6.8.7.24.7......39..26.5...52........6.....7........24...4.73..27......1.53.9.7.8	618379245745821639932645817529734186164258973387916524891467352276583491453192768
.2......5..34.1..6.16.3....65..9..7.....2.....3..1..94....4.15.2..5.37..4......3.	924678315873451926516932487658394271149725863732816594367249158281563749495187632
59.38..2.......9....42.953....867451.6.9.5.8.458123....864.21....5.......1..78.46	591384627832756914674219538329867451167945382458123769786432195245691873913578246
6235.1.....47.38...5.2.961.23..........327..........38.618.4.2...26.51.....9.2386	623581479194763852857249613236198745548327961719456238961834527382675194475912386
...8931..39....5.........9...5..1.6.6..9.8..2.3.4..7...1.........9....81..6214...	457893126398126574162547893925731468674958312831462759713689245249375681586214937
.672.15.4..83....1..2.......4.6...5.....3.....9...2.1.......9..6....81..1.95.364.	367281594458396721912745386843617259521839467796452813275164938634928175189573642
.7....3.1.1.74.....28....6.......52....465....97.......5....69.....96.7.7.9....5.	975682341316749285428153967643917528182465739597328416854271693231596874769834152
..9........4.5....356.2..8.5.28...7..1.4.6.5..3...51.8.6..4.895....3.2........7..	879164523124358967356927481542813679918476352637295148263741895785639214491582736
...9..7.1.6.4.29...15.7...4..8...1..1...5...6..6...5..4...2.67...28.9.1.5.1..4...	324985761867412953915376824258643197149257386736198542483521679672839415591764238
7..81..6......9.759...57.31..1...6.4.38...91.4.9...5..14.97...639.5......8..43..2	753814269816239475924657831271395684538462917469781523142978356397526148685143792
...4.9.....86173.....8..7.....3...4.7.45.29.8.3...4.....5..8.....61435.....2.6...	267439851598617324341825796852391647714562938639784215125978463986143572473256189
..29....7..7.51.4...3...9..1...69.2..2.815.6..6.24...5..6...2...4.52.8..2....45..	412938657987651342653472981175369428324815769869247135596183274741526893238794516
.8.23....6.9.....3213....8......135.....5.....376......9....8418.....2.7....28.3.	485236719679814523213795486968471352124359678537682194392567841851943267746128935
846...7.....4......1..5.4.9..3.7.9.....2.9.....7.3.8..4.5.1..9......2.....1...638	846391725579426183312758469683174952154289376297635841465813297738962514921547638
...39.8.........25.487.5........2.3.7...4...8.6.1........9.621.67.........1.53...	256394871397618425148725396415862739732549168869137542584976213673281954921453687
.1.3.....65...82.44....1....6........97.8.42........8....6....22.84...69.....2.3.	712346958653798214489251673864527391597183426321964785135679842278435169946812537
.5.2..4..6..8.........59.1...413..2...54.83...3..629...2.68.........1..4..1..5.3.	759216483612843795843759216964137528275498361138562947327684159596321874481975632
..52...71....5..4.2..6..3.....3..5...26.7.13...9..5.....2..3..8.3..9....45...29..	695234871783159642241687359874321596526978134319465287962543718138796425457812963
.....5.......48..5..5.7.8.1.7....9...3.789.1...9....8.3.2.9.6..5..83.......6.....	891325746763148295425976831278513964634789512159264387312497658546832179987651423
85.7.1.4...62.....79.8.........2..1...7...8...2..7.........6.91.....75...7.9.2.84	853761249416295378792834156968523417537419862124678935285346791649187523371952684
..9..8..5...3..8..85..26..7..756.1....5...7....8.174..7..65..39..2..9...9..8..5..	249178365671395842853426917497563128165284793328917456784651239512739684936842571
....245..2..5...7..5.....1.4..3.5896....8....3879.6..5.9.....5..7...3..9..285....	916724538238591674754638912421375896569182347387946125893467251675213489142859763
2..1...3....3.92..63....8..7....15......9......67....4..2....61..49.3....1...4..3	279148635458369217631572849723481596145296378986735124392857461564913782817624953
2.15....6.63.....77......144.......18.......29.......835......96.....18.1....24.5	241578936563914827789326514475283691836195742912467358358641279624759183197832465
....9.682....8.7.3.3.6....5....135.4..7.2.1..1.584....5....9.6.9.6.5....783.6....	471395682659182743238674915862913574347526198195847326524739861916458237783261459
5.1...8.7..4...5...7......6.4.....536..513..935.....8.4......1...2...3..7.6...9.5	591462837864137592273985146149876253628513479357294681435629718982751364716348925
961.3.......49..6...5.61....243796...1..8..4...714298....92.8...3..54.......1.436	961738524283495167745261398824379651319586742657142983476923815138654279592817436
.......97..2.9.6....986...5...3..1.62.......91.6..5...9...378....7.5.9..46.......	648512397512793684379864215785349126234186579196275438951437862827651943463928751
....5.49.93...2.8.4.....2......15.3..13.7.84..4.23......4.....8.7.3...59.51.6....	162857493937142586485693271628415937513976842749238615394521768276384159851769324
.18472..9.9...12.5.2....8.....2.9.6.9..748..3.7.6.5.....2....1.8.91...5.1..92738.	518472639694381275327596841481239567965748123273615498732854916849163752156927384
.7....8..138....565...3.1.........67...7.5...79.........7.5...848....392..6....4.	679512834138974256542638179253841967861795423794326581327459618485167392916283745
7.5.....3...4.59..49.6...1...4..9.....9.8.4.....2..3...5...6.34..35.1...6.....5.2	765912843138475926492638715374169258529783461816254379257896134943521687681347592
7..84....5.2..1..7..3..7...........4425.7.1961...........7..5..2..5..7.3....19..8	761843952542961837983257461679125384425378196138694275816732549294586713357419628
.7....85.9.......1.....8..625.3..9678...6...2736..2.484..1.....5.......3.27....1.	372916854968475321145238796254381967819764532736592148493127685581649273627853419
....7....5..3...29..31.....369..7.4..1.....8..5.6..792.....19..13...8..4....3....	698275413571346829423189675369827541712594386854613792286451937137968254945732168
....7.3....7.9...1...16.759.2..8....8..921..3....4..2.192.56...7...3.1....8.1....	419578362657293481283164759324685917875921643961347528192756834746832195538419276
7..3.8..9....5.68....6..7.38.2.....53...6...76.....2.11.6..5....23.8....4..2.3..6	761328459934751682258649713842137965319562847675894231196475328523986174487213596
...1.2..349...618.3.2.4.6.............9...7.............8.3.2.5.234...166..5.9...	865192473497356182312748659784265391259813764136974528978631245523487916641529837
....8...1.4..6.3.....3.1.5.9...1.538..32.61..415.3...6.5.1.7.....4.9..7.7...2....	537482961241965387689371254962714538873256149415839726358147692124693875796528413
6..9..3....2143.....35.2..447..56239..6...1..83521..763..6.57.....3916....8..7..3	614978352592143867783562914471856239926734185835219476349685721257391648168427593
94...5.....84..1.553....4.9..7.2.6...1..4..8...6.1.5..6.4....572.5..49.....7...46	941265378768439125532178469857923614319546782426817593684391257275684931193752846
...58....5..4623...2.....461...7...5.........3...1...727.....9...4829..3....46...	436581972597462381821397546169274835782653419345918267278135694614829753953746128
.97..8.....5.23...428..97.......4.1....9.5....5.1.......63..842...64.5.....8..16.	397418256165723489428569731689274315214935678753186924576391842831642597942857163
....85.49..53..8........32..52..39.7..9...6..3.69..45..94........7..15..13.59....	263185749745329861981467325852643917419752683376918452594276138627831594138594276
...4.5..2......1.....89.45.98..64.1.....8.....5.37..86.75.43.....8......3..6.8...	897415362564237198213896457982564713736981245451372986675143829128759634349628571
.3.2..81....4.7..662.5...4.8..1.....2.......4.....6..1.6...1.591..7.4....43..2.7.	437269815581437296629518347874125963216973584395846721762381459158794632943652178
47......9....7..54.....4..8.9......278..3..413......9.8..4.....92..1....1......27	478253169269178354513694278691745832782936541345821796837462915926517483154389627
9..7..5....58.4..22.6.5.1.7......7.............3......5.9.2.4.83..1.52....2..7..6	981762534735814962246953187698541723127639845453278691579326418364185279812497356
78....921...............6.74.5.31.6..3..7..8..2.56.7.43.2...............957....18	784653921216947853593182647475831269639274185128569734342718596861495372957326418
..31.....627....1984.............63..3..6..9..68.............7127....385.....72..	953128467627345819841679523792451638135862794468793152586234971274916385319587246
2....4......21.96......5.825.3...6..7.9...8.1..2...5.915.3......37.29......1....8	265984713478213965391765482513897624749652831682431579156348297837529146924176358
9..4....3.....5.19853....6.......79....149....98.......8....97446.8.....3....4..2	917468523624735819853291467245386791736149258198572346582613974469827135371954682
..3..264.254..........48.157....45...3.....2...81....458.43..........493.497..8..	813592647254671389976348215791824536435967128628153974582439761167285493349716852
.......48.3..64........956.7..251...6...9...5...647..9.471........93..7.51.......	956723148831564297472819563793251684624398715185647329347186952268935471519472836
4..62.1...16.....89..31........8.......962.......4........94..75.....31...8.35..2	487629135316457298925318476263581749174962853859743621631294587592876314748135962
.5..8....2..9..7....9..2..8..3..8...9.8.2.5.3...3..4..1..8..6....4..3..2....9..7.	357486219281935746649172358463518927918724563725369481192847635874653192536291874
479....18238..746..5.2....7..4.......1.....4.......7..7....2.5..824..17619....824	479653218238197465651248937864721593917385642325964781746812359582439176193576824
2..4.....7.1......94.8..56..6....9.....958.....9....7..32..1.54......6.7.....6..9	256419783781635492943872561864127935317958246529364178632791854495283617178546329
......49.71......584...5..6328.67...9.......8...98.7232..4...575......39.97......	635872491719346285842195376328567914971234568456981723283419657564728139197653842
76.....3...3...1569.1.....719.7.3..5.3.....4.8..9.6.124.....2.1329...4...1.....93	765128934283479156941635827192743685536812749874956312458397261329561478617284593
34.82.56.......43..9...1........4.....2.8.7.....2........4...9..69.......87.62.53	341827569728596431695341278876134925932685714154279386213458697569713842487962153
.92...173...3.......81..4......61...6...8...1...43......5..36.......4...714...35.	592648173471359826368172495253961748649287531187435962825793614936514287714826359
.1.7.....89....7.673....81..6..42.3.25.....84.4.51..2..79....686.4....59.....9.7.	416785293895231746732964815967842531251397684348516927579423168624178359183659472
.72..3.599.165723.5....2.1..2......7..8...5..3......2..9.2....5.359461.221.3..98.	672813459941657238583492716124538697768129543359764821497281365835946172216375984
62534......4...6.3..7....2..7..359......7......249..8..4....1..2.3...5......13247	625341879894257613137689425471835962986172354352496781749528136213764598568913247
1..2.....9.47..1.2562184..982.......7...4...1.......973..9257462.6..19.3.....8..5	173296458984753162562184379829617534735849621641532897318925746256471983497368215
4.973.........21.4..84..7.3146....729.3.2.5.885....6197.1..38..3.58.........519.7	419738256537962184628415793146589372973126548852374619791243865365897421284651937
2....149.....9.83.35948.......8235..7.......4..5749.......67259.16.5.....729....1	268371495147596832359482716491823567723615984685749123834167259916254378572938641
93.......8..7..3.954.3...6.....8..1.17..5..98.8..6.....9...6.757.5..2..6.......23	931625487826741359547398261653984712174253698289167534392416875715832946468579123
..........23.5.698981...5..6..371...8...9...6...286..7..8...351174.3.86..........	456829713723154698981763542642371985837495126519286437298647351174532869365918274
7....3.....86.5.7.692.7.8..9..16..3.....4.....7..59..2..9.3.746.6.7.45.....9....8	754283691318695274692471853985162437231847965476359182129538746863724519547916328
.2.6.1.7.......28...14..6..1.9.4.3277..912..4248.6.1.5..7..65...12.......3.2.5.1.	325681479674359281981427653169548327753912864248763195897136542512874936436295718
